"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000630134,"","Ellernreihe",,"53.605507278596","10.080310228183",0,000000063014,,""
000000630135,"","Ellernreihe",,"53.606633034761","10.081018850245",0,000000063014,,""
000000630136,"","Karl-Müller-Ring",,"53.602983262845","10.078221442913",0,000000063015,,""
000000630137,"","Karl-Müller-Ring",,"53.602937392926","10.078326022501",0,000000063015,,""
000000630138,"","Hegholt",,"53.601374378826","10.081262144712",0,000000063016,,""
000000630139,"","Hegholt",,"53.601031809651","10.080392332717",0,000000063016,,""
000000630140,"","Carl-Bremer-Ring",,"53.603041862630","10.084658513010",0,000000063017,,""
000000630141,"","Carl-Bremer-Ring",,"53.602990291261","10.084400372278",0,000000063017,,""
000000630142,"","Turnierstieg",,"53.599403296203","10.091513859191",0,000000063018,,""
000000630143,"","Turnierstieg",,"53.600169495131","10.091246611333",0,000000063018,,""
000000630144,"","Barmwisch",,"53.596858403624","10.091735206033",0,000000063019,,""
000000630145,"","Barmwisch",,"53.597090866380","10.091862042488",0,000000063019,,""
000000630146,"","Voßkulen",,"53.594846412904","10.085732296147",0,000000063020,,""
000000630147,"","Voßkulen",,"53.593843915781","10.086295622011",0,000000063020,,""
000000630148,"","Angerburger Straße",,"53.591756690346","10.087571111781",0,000000063062,,""
000000630149,"","Rauschener Ring",,"53.594384256379","10.081204372968",0,000000063021,,""
000000630150,"","Tilsiter Straße (Mitte)",,"53.590652767491","10.084461821098",0,000000063022,,""
000000630151,"","Eulenkamp",,"53.583266734769","10.072509776010",0,000000063023,,""
000000630154,"","Swebenhöhe",,"53.609668548965","10.108671036601",0,000000063063,,""
000000630155,"","Rönkkoppel",,"53.613553055922","10.107397787117",0,000000063064,,""
000000630157,"","Eichtalstraße",,"53.577929387831","10.089405167387",0,000000063051,,""
000000630158,"","Eichtalstraße",,"53.577968759133","10.089028728858",0,000000063051,,""
000000630159,"","Kurfürstenstraße",,"53.579123562546","10.097362589325",0,000000063052,,""
000000630160,"","Kurfürstenstraße",,"53.578804063356","10.094968767864",0,000000063052,,""
000000630161,"","Ölmühlenweg (Süd)",,"53.579914217057","10.101278561285",0,000000063053,,""
000000630165,"","Birtstraße",,"53.575477997602","10.092180374730",0,000000063054,,""
000000630166,"","Birtstraße",,"53.575357214773","10.092615076585",0,000000063054,,""
000000630167,"","Ziethenstraße",,"53.576617902465","10.101132446867",0,000000063055,,""
000000630168,"","Ziethenstraße",,"53.576792222603","10.102692038142",0,000000063055,,""
000000630169,"","Ölmühlenweg (Süd)",,"53.580165763289","10.103232856501",0,000000063053,,""
000000630171,"","Pulverhofsweg",,"53.598673458802","10.123745205280",0,000000063030,,""
000000630172,"","Pulverhofsweg",,"53.598714924726","10.123157191764",0,000000063030,,""
000000630173,"","Heinrich-Helbing-Straße",,"53.594730152301","10.060641553648",0,000000063056,,""
000000630174,"","Bauernrosenweg",,"53.598464888037","10.066052242609",0,000000063057,,""
000000630175,"","Bauernrosenweg",,"53.598280275244","10.065594433522",0,000000063057,,""
000000630176,"","Fabriciusstraße",,"53.608536222062","10.068209782675",0,000000070059,,""
000000630177,"","Ellernreihe (Mitte)",,"53.608840771758","10.080319820602",0,000000063013,,""
000000630186,"","Steilshooper Allee",,"53.608689532120","10.074166595912",0,000000063009,,""
000000630187,"","Ellernreihe (Mitte)",,"53.608120441219","10.081479909497",0,000000063013,,""
000000630188,"","Ellernreihe (Mitte)",,"53.608462399935","10.079433839402",0,000000063013,,""
000000630191,"","Rönkkoppel",,"53.613707589010","10.107205392796",0,000000063064,,""
000000630192,"","Swebenhöhe",,"53.609885686676","10.108510524007",0,000000063063,,""
000000630194,"","Neusurenland",,"53.616184351805","10.112393115526",0,000000063037,,""
000000630200,"","Bullenkoppel",,"53.595288945031","10.091407736505",0,000000063065,,""
000000630201,"","Bullenkoppel",,"53.595252184836","10.091497413792",0,000000063065,,""
000000640004,"","Barsbüttel, Zum Dicken Busch",,"53.569209740813","10.153968574047",0,000000064011,,""
000000640008,"","Barsbüttel, Rathaus",,"53.568927633147","10.169131309110",0,000000064003,,""
000000640009,"","Barsbüttel, Bergredder",,"53.568803192040","10.175407360506",0,000000064004,,""
000000640010,"","Barsbüttel, Am Bondenholz",,"53.568912094060","10.180769095217",0,000000064005,,""
000000640012,"","Barsbüttel, Von-Bronsart-Straße",,"53.568417389046","10.187170595633",0,000000064006,,""
000000640013,"","Willinghusen, Feldweg",,"53.565894079836","10.197816565133",0,000000064007,,""
000000640014,"","Willinghusen, Alte Dorfstraße",,"53.561614454375","10.202540242773",0,000000064008,,""
000000640016,"","Willinghusen, Lohe",,"53.559695934010","10.203889328054",0,000000064009,,""
000000640028,"","Willinghusen, Zum Tunnel",,"53.562298584426","10.205095224575",0,000000064012,,""
000000640029,"","Willinghusen, Alte Dorfstraße",,"53.561553513833","10.201451861622",0,000000064008,,""
000000640030,"","Willinghusen, Feldweg",,"53.566362557218","10.197693963920",0,000000064007,,""
000000640031,"","Barsbüttel, Von-Bronsart-Straße",,"53.568599297604","10.186949270554",0,000000064006,,""
000000640033,"","Barsbüttel, Am Bondenholz",,"53.568995132133","10.179639284909",0,000000064005,,""
000000640034,"","Barsbüttel, Bergredder",,"53.568909208373","10.175591441729",0,000000064004,,""
000000640035,"","Barsbüttel, Rathaus",,"53.569099655235","10.168079405605",0,000000064003,,""
000000640044,"","Hoffmannstieg",,"53.603150142960","10.180440325009",0,000000064015,,""
000000640045,"","Prehnsweg",,"53.604565990357","10.175358327352",0,000000064016,,""
000000640046,"","Sieker Landstraße",,"53.605603205836","10.168543202618",0,000000064017,,""
000000640047,"","Schweriner Straße",,"53.605045482414","10.162152292504",0,000000064018,,""
000000640052,"","Schweriner Straße",,"53.604999833190","10.162226577519",0,000000064018,,""
000000640053,"","Sieker Landstraße",,"53.605682309296","10.166883500875",0,000000064017,,""
000000640054,"","Prehnsweg",,"53.604606587545","10.173969547878",0,000000064016,,""
000000640055,"","Hoffmannstieg",,"53.603049689871","10.180603700810",0,000000064015,,""
000000640058,"","Großlohe",,"53.602096927697","10.181543950069",0,000000064014,,""
000000640059,"","Großlohe",,"53.602676793913","10.181968033197",0,000000064014,,""
000000640062,"","Barsbüttel, Kielende",,"53.570697882784","10.187355275053",0,000000064020,,""
000000640063,"","Barsbüttel, Kielende",,"53.570277178623","10.187192527616",0,000000064020,,""
000000640067,"","Kinderkrankenhaus Wilhelmstift",,"53.589446303822","10.162192137496",0,000000064028,,""
000000640071,"","Am Hegen",,"53.589077658816","10.180561323788",0,000000064025,,""
000000640072,"","Sorenkoppel",,"53.590991451254","10.185115349591",0,000000064023,,""
000000640075,"","Sorenkoppel",,"53.591226805271","10.184940704217",0,000000064023,,""
000000640076,"","Sorenkoppel",,"53.591415747866","10.184915787782",0,000000064023,,""
000000640077,"","Am Hegen",,"53.589114485304","10.180471737850",0,000000064025,,""
000000640078,"","Geesthachter Weg",,"53.588534132622","10.170956423174",0,000000064026,,""
000000640081,"","Kielkoppelstraße",,"53.590133064046","10.166409491034",0,000000064027,,""
000000640083,"","Wilhelm-Grimm-Straße",,"53.600018147830","10.156122856761",0,000000062033,,""
000000640085,"","Schimmelreiterweg",,"53.590560512336","10.178714846516",0,000000064029,,""
000000640087,"","Waldwinkel",,"53.592118231969","10.173819469584",0,000000064030,,""
000000640089,"","Am Ohlendorffturm",,"53.595281673853","10.168258182879",0,000000064031,,""
000000640090,"","Theodor-Storm-Straße",,"53.593198229530","10.160754596366",0,000000064032,,""
000000640091,"","Theodor-Storm-Straße",,"53.593233282428","10.160846179383",0,000000064032,,""
000000640092,"","Amtsstraße",,"53.596043329936","10.164790042071",0,000000064033,,""
000000640093,"","Amtsstraße",,"53.596225090904","10.160882933120",0,000000064033,,""
000000640096,"","Amtsstraße",,"53.597027907787","10.163336855940",0,000000064033,,""
000000640097,"","Buchwaldstraße",,"53.598947031305","10.162800497255",0,000000064034,,""
000000640098,"","Buchwaldstraße",,"53.599658749962","10.162608573238",0,000000064034,,""
000000640099,"","Altes Rathaus Rahlstedt",,"53.602264118541","10.158948777944",0,000000064035,,""
000000640100,"","Altes Rathaus Rahlstedt",,"53.602162230621","10.159263229603",0,000000064035,,""
000000640104,"","Geesthachter Weg",,"53.588481416968","10.170834149499",0,000000064026,,""
000000640107,"","Seniorensitz Am Hegen",,"53.592849957036","10.171589343372",0,000000064019,,""
000000640111,"","Kielkoppelstraße",,"53.589424417581","10.168126723437",0,000000064027,,""
000000640119,"","Heinrich-Schulz-Weg",,"53.598760875212","10.179970445736",0,000000064036,,""
000000650001,"","U Meiendorfer Weg",,"53.639051028221","10.157039430828",0,000000065001,,""
000000650002,"","Bargkoppelweg",,"53.626070054731","10.161369846514",0,000000065002,,""
000000650005,"","Kohövedstraße",,"53.608403896232","10.144672781366",0,000000063048,,""
000000650006,"","Birkenallee",,"53.600111271676","10.137983046195",0,000000063049,,""
000000650007,"","U Berne (Kriegkamp)",,"53.625968875593","10.140130096073",0,000000065037,1,""
000000650008,"","Rauchschwalbenweg",,"53.620857328158","10.142833578727",0,000000065019,,""
000000650009,"","Rauchschwalbenweg",,"53.621416446004","10.142621987432",0,000000065019,,""
000000650010,"","Greifenberger Straße (Ost)",,"53.618620730879","10.144631982377",0,000000065020,,""
000000650011,"","Greifenberger Straße (Ost)",,"53.618464547543","10.144990456607",0,000000065020,,""
000000650012,"","Berner Straße",,"53.619067855308","10.149540636803",0,000000065021,,""
000000650013,"","Berner Straße",,"53.618911966351","10.148931888368",0,000000065021,,""
000000650014,"","Redderblock",,"53.616231147037","10.152062751686",0,000000065022,,""
000000650015,"","Redderblock",,"53.615840362469","10.152520566955",0,000000065022,,""
000000650017,"","Bargteheider Straße",,"53.614030954781","10.155659681088",0,000000065006,,""
000000650020,"","Sandkule",,"53.607385037518","10.149721712674",0,000000065023,,""
000000650024,"","Haffkruger Weg",,"53.609097615199","10.150100665941",0,000000065004,,""
000000650025,"","Hohenkamp",,"53.605982967461","10.146012328983",0,000000065025,,""
000000650028,"","U Berne (Berner Heerweg)",,"53.626826962268","10.138717261223",0,000000065026,1,""
000000650029,"","U Berne (Berner Heerweg)",,"53.626942447947","10.138856412776",0,000000065026,1,""
000000650033,"","Bf. Rahlstedt (Doberaner Weg)",,"53.604226636875","10.152989745181",0,000000065003,1,""
000000650034,"","Bf. Rahlstedt (Doberaner Weg)",,"53.604661273999","10.153575682460",0,000000065003,1,""
000000650036,"","Bargteheider Straße",,"53.613686532148","10.155967598189",0,000000065006,,""
000000650038,"","Gerstenwiese",,"53.618360215957","10.160478011386",0,000000065009,,""
000000650039,"","Gerstenwiese",,"53.618450486250","10.160435151023",0,000000065009,,""
000000650040,"","Saseler Straße",,"53.622186224948","10.165283466127",0,000000065010,,""
000000650041,"","Saseler Straße",,"53.623026651890","10.166636685258",0,000000065010,,""
000000650044,"","Wildschwanbrook",,"53.626767966380","10.169052625348",0,000000065011,,""
000000650045,"","Wildschwanbrook",,"53.626801830698","10.169265180425",0,000000065011,,""
000000650046,"","Wildschwanbrook (Mitte)",,"53.629162804343","10.175906151734",0,000000065012,,""
000000650047,"","Wildschwanbrook (Mitte)",,"53.628793389252","10.175094708944",0,000000065012,,""
000000650048,"","Hellmesbergerweg",,"53.630239451461","10.178808307384",0,000000065013,,""
000000650049,"","Hellmesbergerweg",,"53.630509581160","10.179662390689",0,000000065013,,""
000000650050,"","Skaldenweg",,"53.632995628849","10.179958551396",0,000000065014,,""
000000650051,"","Skaldenweg",,"53.633966641457","10.178987863014",0,000000065014,,""
000000650054,"","Offenbachweg",,"53.632853325445","10.174330762318",0,000000065027,,""
000000650055,"","Offenbachweg",,"53.632535574080","10.173747461668",0,000000065027,,""
000000650056,"","Lapplandring",,"53.630550405148","10.169096777274",0,000000065031,,""
000000650058,"","Lapplandring",,"53.630375913086","10.168562859669",0,000000065031,,""
000000650060,"","Spitzbergenweg",,"53.628854576915","10.166087068694",0,000000065016,,""
000000650062,"","Spitzbergenweg",,"53.628534130977","10.164853814303",0,000000065016,,""
000000650063,"","Von-Suppé-Straße",,"53.632975275627","10.164613395264",0,000000065017,,""
000000650064,"","Von-Suppé-Straße",,"53.632703136345","10.164878014661",0,000000065017,,""
000000650065,"","Ringstraße",,"53.636437969292","10.162425852467",0,000000065018,,""
000000650066,"","Ringstraße",,"53.635659406547","10.163024304704",0,000000065018,,""
000000650067,"","Künnekestraße",,"53.635878030235","10.178330604154",0,000000065015,,""
000000650068,"","Künnekestraße",,"53.635623529265","10.178625883020",0,000000065015,,""
000000650071,"","Eichberg",,"53.612980667696","10.164818259994",0,000000065008,,""
000000650072,"","Eichberg",,"53.613164455628","10.165321975995",0,000000065008,,""
000000650074,"","Bf. Rahlstedt (Amtsstraße)",,"53.603764275259","10.153415257541",0,000000065005,1,""
000000650075,"","Bf. Rahlstedt (Amtsstraße)",,"53.603544310079","10.153862478887",0,000000065005,1,""
000000650076,"","Bf. Rahlstedt (Amtsstraße)",,"53.603687456743","10.153926812353",0,000000065005,1,""
000000650080,"","Liliencronpark",,"53.600953584007","10.153232890739",0,000000065000,,""
000000650081,"","Liliencronpark",,"53.600891139181","10.153185869745",0,000000065000,,""
000000650082,"","U Berne (Berner Heerweg)",,"53.626525851176","10.138255685881",0,000000065026,1,""
000000650085,"","Wildschwanbrook",,"53.627153202167","10.169169089758",0,000000065011,,""
000000650093,"","Eggerskamp",,"53.610671067542","10.156519794836",0,000000065028,,""
000000650094,"","Forum Gymnasium Rahlstedt",,"53.600310328680","10.142550442478",0,000000065030,,""
000000650095,"","Forum Gymnasium Rahlstedt",,"53.600389301014","10.142748954719",0,000000065030,,""
000000650097,"","Bf. Rahlstedt (Amtsstraße)",,"53.603803799811","10.153975307771",0,000000065005,1,""
000000700001,"","Graumannsweg",,"53.563224122411","10.017593023815",0,000000010054,,""
000000700002,"","Gluckstraße",,"53.572441515642","10.038677142528",0,000000060027,,""
000000700003,"","Schön Klinik Eilbek",,"53.578688660802","10.049731311369",0,000000060026,,""
000000700005,"","U Alter Teichweg",,"53.587152307059","10.064030680679",0,000000060024,,""
000000700006,"","Steilshooper Allee",,"53.608679748049","10.071250312910",0,000000063009,,""
000000700007,"","Heinrich-Helbing-Straße",,"53.595051679095","10.060861069585",0,000000063056,,""
000000700008,"","Uferstraße",,"53.567516042933","10.030541319388",0,000000060029,,""
000000700011,"","Mundsburger Brücke",,"53.565438132012","10.020332845649",0,000000070001,,""
000000700012,"","Mundsburger Brücke",,"53.566109579588","10.020620704891",0,000000070001,,""
